# radius(km)    Ye
3.494699e+02 5.000000e-01
3.495699e+02 5.000000e-01
3.496699e+02 5.000000e-01
3.497700e+02 5.000000e-01
3.498700e+02 5.000000e-01
3.499700e+02 5.000000e-01
3.500700e+02 5.000000e-01
3.501700e+02 5.000000e-01
3.502701e+02 5.000000e-01
3.503701e+02 5.000000e-01
3.504701e+02 5.000000e-01
3.505701e+02 5.000000e-01
3.506701e+02 5.000000e-01
3.507702e+02 5.000000e-01
3.508702e+02 5.000000e-01
3.509702e+02 5.000000e-01
3.510702e+02 5.000000e-01
3.511702e+02 5.000000e-01
3.512703e+02 5.000000e-01
3.513703e+02 5.000000e-01
3.514703e+02 5.000000e-01
3.515703e+02 5.000000e-01
3.516703e+02 5.000000e-01
3.517704e+02 5.000000e-01
3.518704e+02 5.000000e-01
3.519704e+02 5.000000e-01
3.520704e+02 5.000000e-01
3.521704e+02 5.000000e-01
3.522705e+02 5.000000e-01
3.523705e+02 5.000000e-01
3.524705e+02 5.000000e-01
3.525705e+02 5.000000e-01
3.526705e+02 5.000000e-01
3.527706e+02 5.000000e-01
3.528706e+02 5.000000e-01
3.529706e+02 5.000000e-01
3.530706e+02 5.000000e-01
3.531706e+02 5.000000e-01
3.532707e+02 5.000000e-01
3.533707e+02 5.000000e-01
3.534707e+02 5.000000e-01
3.535707e+02 5.000000e-01
3.536707e+02 5.000000e-01
3.537708e+02 5.000000e-01
3.538708e+02 5.000000e-01
3.539708e+02 5.000000e-01
3.540708e+02 5.000000e-01
3.541708e+02 5.000000e-01
3.542709e+02 5.000000e-01
3.543709e+02 5.000000e-01
3.544709e+02 5.000000e-01
3.545709e+02 5.000000e-01
3.546709e+02 5.000000e-01
3.547710e+02 5.000000e-01
3.548710e+02 5.000000e-01
3.549710e+02 5.000000e-01
3.550710e+02 5.000000e-01
3.551710e+02 5.000000e-01
3.552711e+02 5.000000e-01
3.553711e+02 5.000000e-01
3.554711e+02 5.000000e-01
3.555711e+02 5.000000e-01
3.556711e+02 5.000000e-01
3.557712e+02 5.000000e-01
3.558712e+02 5.000000e-01
3.559712e+02 5.000000e-01
3.560712e+02 5.000000e-01
3.561712e+02 5.000000e-01
3.562713e+02 5.000000e-01
3.563713e+02 5.000000e-01
3.564713e+02 5.000000e-01
3.565713e+02 5.000000e-01
3.566713e+02 5.000000e-01
3.567714e+02 5.000000e-01
3.568714e+02 5.000000e-01
3.569714e+02 5.000000e-01
3.570714e+02 5.000000e-01
3.571714e+02 5.000000e-01
3.572715e+02 5.000000e-01
3.573715e+02 5.000000e-01
3.574715e+02 5.000000e-01
3.575715e+02 5.000000e-01
3.576715e+02 5.000000e-01
3.577716e+02 5.000000e-01
3.578716e+02 5.000000e-01
3.579716e+02 5.000000e-01
3.580716e+02 5.000000e-01
3.581716e+02 5.000000e-01
3.582717e+02 5.000000e-01
3.583717e+02 5.000000e-01
3.584717e+02 5.000000e-01
3.585717e+02 5.000000e-01
3.586717e+02 5.000000e-01
3.587718e+02 5.000000e-01
3.588718e+02 5.000000e-01
3.589718e+02 5.000000e-01
3.590718e+02 5.000000e-01
3.591718e+02 5.000000e-01
3.592719e+02 5.000000e-01
3.593719e+02 5.000000e-01
3.594719e+02 5.000000e-01
3.595719e+02 5.000000e-01
3.596719e+02 5.000000e-01
3.597720e+02 5.000000e-01
3.598720e+02 5.000000e-01
3.599720e+02 5.000000e-01
3.600720e+02 5.000000e-01
3.601720e+02 5.000000e-01
3.602721e+02 5.000000e-01
3.603721e+02 5.000000e-01
3.604721e+02 5.000000e-01
3.605721e+02 5.000000e-01
3.606721e+02 5.000000e-01
3.607722e+02 5.000000e-01
3.608722e+02 5.000000e-01
3.609722e+02 5.000000e-01
3.610722e+02 5.000000e-01
3.611722e+02 5.000000e-01
3.612723e+02 5.000000e-01
3.613723e+02 5.000000e-01
3.614723e+02 5.000000e-01
3.615723e+02 5.000000e-01
3.616723e+02 5.000000e-01
3.617724e+02 5.000000e-01
3.618724e+02 5.000000e-01
3.619724e+02 5.000000e-01
3.620724e+02 5.000000e-01
3.621724e+02 5.000000e-01
3.622725e+02 5.000000e-01
3.623725e+02 5.000000e-01
3.624725e+02 5.000000e-01
3.625725e+02 5.000000e-01
3.626725e+02 5.000000e-01
3.627726e+02 5.000000e-01
3.628726e+02 5.000000e-01
3.629726e+02 5.000000e-01
3.630726e+02 5.000000e-01
3.631726e+02 5.000000e-01
3.632727e+02 5.000000e-01
3.633727e+02 5.000000e-01
3.634727e+02 5.000000e-01
3.635727e+02 5.000000e-01
3.636727e+02 5.000000e-01
3.637728e+02 5.000000e-01
3.638728e+02 5.000000e-01
3.639728e+02 5.000000e-01
3.640728e+02 5.000000e-01
3.641728e+02 5.000000e-01
3.642729e+02 5.000000e-01
3.643729e+02 5.000000e-01
3.644729e+02 5.000000e-01
3.645729e+02 5.000000e-01
3.646729e+02 5.000000e-01
3.647730e+02 5.000000e-01
3.648730e+02 5.000000e-01
3.649730e+02 5.000000e-01
3.650730e+02 5.000000e-01
3.651730e+02 5.000000e-01
3.652731e+02 5.000000e-01
3.653731e+02 5.000000e-01
3.654731e+02 5.000000e-01
3.655731e+02 5.000000e-01
3.656731e+02 5.000000e-01
3.657732e+02 5.000000e-01
3.658732e+02 5.000000e-01
3.659732e+02 5.000000e-01
3.660732e+02 5.000000e-01
3.661732e+02 5.000000e-01
3.662733e+02 5.000000e-01
3.663733e+02 5.000000e-01
3.664733e+02 5.000000e-01
3.665733e+02 5.000000e-01
3.666733e+02 5.000000e-01
3.667734e+02 5.000000e-01
3.668734e+02 5.000000e-01
3.669734e+02 5.000000e-01
3.670734e+02 5.000000e-01
3.671734e+02 5.000000e-01
3.672735e+02 5.000000e-01
3.673735e+02 5.000000e-01
3.674735e+02 5.000000e-01
3.675735e+02 5.000000e-01
3.676735e+02 5.000000e-01
3.677736e+02 5.000000e-01
3.678736e+02 5.000000e-01
3.679736e+02 5.000000e-01
3.680736e+02 5.000000e-01
3.681736e+02 5.000000e-01
3.682737e+02 5.000000e-01
3.683737e+02 5.000000e-01
3.684737e+02 5.000000e-01
3.685737e+02 5.000000e-01
3.686737e+02 5.000000e-01
3.687738e+02 5.000000e-01
3.688738e+02 5.000000e-01
3.689738e+02 5.000000e-01
3.690738e+02 5.000000e-01
3.691738e+02 5.000000e-01
3.692739e+02 5.000000e-01
3.693739e+02 5.000000e-01
3.694739e+02 5.000000e-01
3.695739e+02 5.000000e-01
3.696739e+02 5.000000e-01
3.697740e+02 5.000000e-01
3.698740e+02 5.000000e-01
3.699740e+02 5.000000e-01
3.700740e+02 5.000000e-01
3.701740e+02 5.000000e-01
3.702741e+02 5.000000e-01
3.703741e+02 5.000000e-01
3.704741e+02 5.000000e-01
3.705741e+02 5.000000e-01
3.706741e+02 5.000000e-01
3.707742e+02 5.000000e-01
3.708742e+02 5.000000e-01
3.709742e+02 5.000000e-01
3.710742e+02 5.000000e-01
3.711742e+02 5.000000e-01
3.712743e+02 5.000000e-01
3.713743e+02 5.000000e-01
3.714743e+02 5.000000e-01
3.715743e+02 5.000000e-01
3.716743e+02 5.000000e-01
3.717744e+02 5.000000e-01
3.718744e+02 5.000000e-01
3.719744e+02 5.000000e-01
3.720744e+02 5.000000e-01
3.721744e+02 5.000000e-01
3.722745e+02 5.000000e-01
3.723745e+02 5.000000e-01
3.724745e+02 5.000000e-01
3.725745e+02 5.000000e-01
3.726745e+02 5.000000e-01
3.727746e+02 5.000000e-01
3.728746e+02 5.000000e-01
3.729746e+02 5.000000e-01
3.730746e+02 5.000000e-01
3.731746e+02 5.000000e-01
3.732747e+02 5.000000e-01
3.733747e+02 5.000000e-01
3.734747e+02 5.000000e-01
3.735747e+02 5.000000e-01
3.736747e+02 5.000000e-01
3.737748e+02 5.000000e-01
3.738748e+02 5.000000e-01
3.739748e+02 5.000000e-01
3.740748e+02 5.000000e-01
3.741748e+02 5.000000e-01
3.742749e+02 5.000000e-01
3.743749e+02 5.000000e-01
3.744749e+02 5.000000e-01
3.745749e+02 5.000000e-01
3.746749e+02 5.000000e-01
3.747750e+02 5.000000e-01
3.748750e+02 5.000000e-01
3.749750e+02 5.000000e-01
3.750750e+02 5.000000e-01
3.751750e+02 5.000000e-01
3.752751e+02 5.000000e-01
3.753751e+02 5.000000e-01
3.754751e+02 5.000000e-01
3.755751e+02 5.000000e-01
3.756751e+02 5.000000e-01
3.757752e+02 5.000000e-01
3.758752e+02 5.000000e-01
3.759752e+02 5.000000e-01
3.760752e+02 5.000000e-01
3.761752e+02 5.000000e-01
3.762753e+02 5.000000e-01
3.763753e+02 5.000000e-01
3.764753e+02 5.000000e-01
3.765753e+02 5.000000e-01
3.766753e+02 5.000000e-01
3.767754e+02 5.000000e-01
3.768754e+02 5.000000e-01
3.769754e+02 5.000000e-01
3.770754e+02 5.000000e-01
3.771754e+02 5.000000e-01
3.772755e+02 5.000000e-01
3.773755e+02 5.000000e-01
3.774755e+02 5.000000e-01
3.775755e+02 5.000000e-01
3.776755e+02 5.000000e-01
3.777756e+02 5.000000e-01
3.778756e+02 5.000000e-01
3.779756e+02 5.000000e-01
3.780756e+02 5.000000e-01
3.781756e+02 5.000000e-01
3.782757e+02 5.000000e-01
3.783757e+02 5.000000e-01
3.784757e+02 5.000000e-01
3.785757e+02 5.000000e-01
3.786757e+02 5.000000e-01
3.787758e+02 5.000000e-01
3.788758e+02 5.000000e-01
3.789758e+02 5.000000e-01
3.790758e+02 5.000000e-01
3.791758e+02 5.000000e-01
3.792759e+02 5.000000e-01
3.793759e+02 5.000000e-01
3.794759e+02 5.000000e-01
3.795759e+02 5.000000e-01
3.796759e+02 5.000000e-01
3.797760e+02 5.000000e-01
3.798760e+02 5.000000e-01
3.799760e+02 5.000000e-01
3.800760e+02 5.000000e-01
3.801760e+02 5.000000e-01
3.802761e+02 5.000000e-01
3.803761e+02 5.000000e-01
3.804761e+02 5.000000e-01
3.805761e+02 5.000000e-01
3.806761e+02 5.000000e-01
3.807762e+02 5.000000e-01
3.808762e+02 5.000000e-01
3.809762e+02 5.000000e-01
3.810762e+02 5.000000e-01
3.811762e+02 5.000000e-01
3.812763e+02 5.000000e-01
3.813763e+02 5.000000e-01
3.814763e+02 5.000000e-01
3.815763e+02 5.000000e-01
3.816763e+02 5.000000e-01
3.817764e+02 5.000000e-01
3.818764e+02 5.000000e-01
3.819764e+02 5.000000e-01
3.820764e+02 5.000000e-01
3.821764e+02 5.000000e-01
3.822765e+02 5.000000e-01
3.823765e+02 5.000000e-01
3.824765e+02 5.000000e-01
3.825765e+02 5.000000e-01
3.826765e+02 5.000000e-01
3.827766e+02 5.000000e-01
3.828766e+02 5.000000e-01
3.829766e+02 5.000000e-01
3.830766e+02 5.000000e-01
3.831766e+02 5.000000e-01
3.832767e+02 5.000000e-01
3.833767e+02 5.000000e-01
3.834767e+02 5.000000e-01
3.835767e+02 5.000000e-01
3.836767e+02 5.000000e-01
3.837768e+02 5.000000e-01
3.838768e+02 5.000000e-01
3.839768e+02 5.000000e-01
3.840768e+02 5.000000e-01
3.841768e+02 5.000000e-01
3.842769e+02 5.000000e-01
3.843769e+02 5.000000e-01
3.844769e+02 5.000000e-01
3.845769e+02 5.000000e-01
3.846769e+02 5.000000e-01
3.847770e+02 5.000000e-01
3.848770e+02 5.000000e-01
3.849770e+02 5.000000e-01
3.850770e+02 5.000000e-01
3.851770e+02 5.000000e-01
3.852771e+02 5.000000e-01
3.853771e+02 5.000000e-01
3.854771e+02 5.000000e-01
3.855771e+02 5.000000e-01
3.856771e+02 5.000000e-01
3.857772e+02 5.000000e-01
3.858772e+02 5.000000e-01
3.859772e+02 5.000000e-01
3.860772e+02 5.000000e-01
3.861772e+02 5.000000e-01
3.862773e+02 5.000000e-01
3.863773e+02 5.000000e-01
3.864773e+02 5.000000e-01
3.865773e+02 5.000000e-01
3.866773e+02 5.000000e-01
3.867774e+02 5.000000e-01
3.868774e+02 5.000000e-01
3.869774e+02 5.000000e-01
3.870774e+02 5.000000e-01
3.871774e+02 5.000000e-01
3.872775e+02 5.000000e-01
3.873775e+02 5.000000e-01
3.874775e+02 5.000000e-01
3.875775e+02 5.000000e-01
3.876775e+02 5.000000e-01
3.877776e+02 5.000000e-01
3.878776e+02 5.000000e-01
3.879776e+02 5.000000e-01
3.880776e+02 5.000000e-01
3.881776e+02 5.000000e-01
3.882777e+02 5.000000e-01
3.883777e+02 5.000000e-01
3.884777e+02 5.000000e-01
3.885777e+02 5.000000e-01
3.886777e+02 5.000000e-01
3.887778e+02 5.000000e-01
3.888778e+02 5.000000e-01
3.889778e+02 5.000000e-01
3.890778e+02 5.000000e-01
3.891778e+02 5.000000e-01
3.892779e+02 5.000000e-01
3.893779e+02 5.000000e-01
3.894779e+02 5.000000e-01
3.895779e+02 5.000000e-01
3.896779e+02 5.000000e-01
3.897780e+02 5.000000e-01
3.898780e+02 5.000000e-01
3.899780e+02 5.000000e-01
3.900780e+02 5.000000e-01
3.901780e+02 5.000000e-01
3.902781e+02 5.000000e-01
3.903781e+02 5.000000e-01
3.904781e+02 5.000000e-01
3.905781e+02 5.000000e-01
3.906781e+02 5.000000e-01
3.907782e+02 5.000000e-01
3.908782e+02 5.000000e-01
3.909782e+02 5.000000e-01
3.910782e+02 5.000000e-01
3.911782e+02 5.000000e-01
3.912783e+02 5.000000e-01
3.913783e+02 5.000000e-01
3.914783e+02 5.000000e-01
3.915783e+02 5.000000e-01
3.916783e+02 5.000000e-01
3.917784e+02 5.000000e-01
3.918784e+02 5.000000e-01
3.919784e+02 5.000000e-01
3.920784e+02 5.000000e-01
3.921784e+02 5.000000e-01
3.922785e+02 5.000000e-01
3.923785e+02 5.000000e-01
3.924785e+02 5.000000e-01
3.925785e+02 5.000000e-01
3.926785e+02 5.000000e-01
3.927786e+02 5.000000e-01
3.928786e+02 5.000000e-01
3.929786e+02 5.000000e-01
3.930786e+02 5.000000e-01
3.931786e+02 5.000000e-01
3.932787e+02 5.000000e-01
3.933787e+02 5.000000e-01
3.934787e+02 5.000000e-01
3.935787e+02 5.000000e-01
3.936787e+02 5.000000e-01
3.937788e+02 5.000000e-01
3.938788e+02 5.000000e-01
3.939788e+02 5.000000e-01
3.940788e+02 5.000000e-01
3.941788e+02 5.000000e-01
3.942789e+02 5.000000e-01
3.943789e+02 5.000000e-01
3.944789e+02 5.000000e-01
3.945789e+02 5.000000e-01
3.946789e+02 5.000000e-01
3.947790e+02 5.000000e-01
3.948790e+02 5.000000e-01
3.949790e+02 5.000000e-01
3.950790e+02 5.000000e-01
3.951790e+02 5.000000e-01
3.952791e+02 5.000000e-01
3.953791e+02 5.000000e-01
3.954791e+02 5.000000e-01
3.955791e+02 5.000000e-01
3.956791e+02 5.000000e-01
3.957792e+02 5.000000e-01
3.958792e+02 5.000000e-01
3.959792e+02 5.000000e-01
3.960792e+02 5.000000e-01
3.961792e+02 5.000000e-01
3.962793e+02 5.000000e-01
3.963793e+02 5.000000e-01
3.964793e+02 5.000000e-01
3.965793e+02 5.000000e-01
3.966793e+02 5.000000e-01
3.967794e+02 5.000000e-01
3.968794e+02 5.000000e-01
3.969794e+02 5.000000e-01
3.970794e+02 5.000000e-01
3.971794e+02 5.000000e-01
3.972795e+02 5.000000e-01
3.973795e+02 5.000000e-01
3.974795e+02 5.000000e-01
3.975795e+02 5.000000e-01
3.976795e+02 5.000000e-01
3.977796e+02 5.000000e-01
3.978796e+02 5.000000e-01
3.979796e+02 5.000000e-01
3.980796e+02 5.000000e-01
3.981796e+02 5.000000e-01
3.982797e+02 5.000000e-01
3.983797e+02 5.000000e-01
3.984797e+02 5.000000e-01
3.985797e+02 5.000000e-01
3.986797e+02 5.000000e-01
3.987798e+02 5.000000e-01
3.988798e+02 5.000000e-01
3.989798e+02 5.000000e-01
3.990798e+02 5.000000e-01
3.991798e+02 5.000000e-01
3.992799e+02 5.000000e-01
3.993799e+02 5.000000e-01
3.994799e+02 5.000000e-01
3.995799e+02 5.000000e-01
3.996799e+02 5.000000e-01
3.997800e+02 5.000000e-01
3.998800e+02 5.000000e-01
3.999800e+02 5.000000e-01
4.000800e+02 5.000000e-01
4.001800e+02 5.000000e-01
4.002801e+02 5.000000e-01
4.003801e+02 5.000000e-01
4.004801e+02 5.000000e-01
4.005801e+02 5.000000e-01
4.006801e+02 5.000000e-01
4.007802e+02 5.000000e-01
4.008802e+02 5.000000e-01
4.009802e+02 5.000000e-01
4.010802e+02 5.000000e-01
4.011802e+02 5.000000e-01
4.012803e+02 5.000000e-01
4.013803e+02 5.000000e-01
4.014803e+02 5.000000e-01
4.015803e+02 5.000000e-01
4.016803e+02 5.000000e-01
4.017804e+02 5.000000e-01
4.018804e+02 5.000000e-01
4.019804e+02 5.000000e-01
4.020804e+02 5.000000e-01
4.021804e+02 5.000000e-01
4.022805e+02 5.000000e-01
4.023805e+02 5.000000e-01
4.024805e+02 5.000000e-01
4.025805e+02 5.000000e-01
4.026805e+02 5.000000e-01
4.027806e+02 5.000000e-01
4.028806e+02 5.000000e-01
4.029806e+02 5.000000e-01
4.030806e+02 5.000000e-01
4.031806e+02 5.000000e-01
4.032807e+02 5.000000e-01
4.033807e+02 5.000000e-01
4.034807e+02 5.000000e-01
4.035807e+02 5.000000e-01
4.036807e+02 5.000000e-01
4.037808e+02 5.000000e-01
4.038808e+02 5.000000e-01
4.039808e+02 5.000000e-01
4.040808e+02 5.000000e-01
4.041808e+02 5.000000e-01
4.042809e+02 5.000000e-01
4.043809e+02 5.000000e-01
4.044809e+02 5.000000e-01
4.045809e+02 5.000000e-01
4.046809e+02 5.000000e-01
4.047810e+02 5.000000e-01
4.048810e+02 5.000000e-01
4.049810e+02 5.000000e-01
4.050810e+02 5.000000e-01
4.051810e+02 5.000000e-01
4.052811e+02 5.000000e-01
4.053811e+02 5.000000e-01
4.054811e+02 5.000000e-01
4.055811e+02 5.000000e-01
4.056811e+02 5.000000e-01
4.057812e+02 5.000000e-01
4.058812e+02 5.000000e-01
4.059812e+02 5.000000e-01
4.060812e+02 5.000000e-01
4.061812e+02 5.000000e-01
4.062813e+02 5.000000e-01
4.063813e+02 5.000000e-01
4.064813e+02 5.000000e-01
4.065813e+02 5.000000e-01
4.066813e+02 5.000000e-01
4.067814e+02 5.000000e-01
4.068814e+02 5.000000e-01
4.069814e+02 5.000000e-01
4.070814e+02 5.000000e-01
4.071814e+02 5.000000e-01
4.072815e+02 5.000000e-01
4.073815e+02 5.000000e-01
4.074815e+02 5.000000e-01
4.075815e+02 5.000000e-01
4.076815e+02 5.000000e-01
4.077816e+02 5.000000e-01
4.078816e+02 5.000000e-01
4.079816e+02 5.000000e-01
4.080816e+02 5.000000e-01
4.081816e+02 5.000000e-01
4.082817e+02 5.000000e-01
4.083817e+02 5.000000e-01
4.084817e+02 5.000000e-01
4.085817e+02 5.000000e-01
4.086817e+02 5.000000e-01
4.087818e+02 5.000000e-01
4.088818e+02 5.000000e-01
4.089818e+02 5.000000e-01
4.090818e+02 5.000000e-01
4.091818e+02 5.000000e-01
4.092819e+02 5.000000e-01
4.093819e+02 5.000000e-01
4.094819e+02 5.000000e-01
4.095819e+02 5.000000e-01
4.096819e+02 5.000000e-01
4.097820e+02 5.000000e-01
4.098820e+02 5.000000e-01
4.099820e+02 5.000000e-01
4.100820e+02 5.000000e-01
4.101820e+02 5.000000e-01
4.102821e+02 5.000000e-01
4.103821e+02 5.000000e-01
4.104821e+02 5.000000e-01
4.105821e+02 5.000000e-01
4.106821e+02 5.000000e-01
4.107822e+02 5.000000e-01
4.108822e+02 5.000000e-01
4.109822e+02 5.000000e-01
4.110822e+02 5.000000e-01
4.111822e+02 5.000000e-01
4.112823e+02 5.000000e-01
4.113823e+02 5.000000e-01
4.114823e+02 5.000000e-01
4.115823e+02 5.000000e-01
4.116823e+02 5.000000e-01
4.117824e+02 5.000000e-01
4.118824e+02 5.000000e-01
4.119824e+02 5.000000e-01
4.120824e+02 5.000000e-01
4.121824e+02 5.000000e-01
4.122825e+02 5.000000e-01
4.123825e+02 5.000000e-01
4.124825e+02 5.000000e-01
4.125825e+02 5.000000e-01
4.126825e+02 5.000000e-01
4.127826e+02 5.000000e-01
4.128826e+02 5.000000e-01
4.129826e+02 5.000000e-01
4.130826e+02 5.000000e-01
4.131826e+02 5.000000e-01
4.132827e+02 5.000000e-01
4.133827e+02 5.000000e-01
4.134827e+02 5.000000e-01
4.135827e+02 5.000000e-01
4.136827e+02 5.000000e-01
4.137828e+02 5.000000e-01
4.138828e+02 5.000000e-01
4.139828e+02 5.000000e-01
4.140828e+02 5.000000e-01
4.141828e+02 5.000000e-01
4.142829e+02 5.000000e-01
4.143829e+02 5.000000e-01
4.144829e+02 5.000000e-01
4.145829e+02 5.000000e-01
4.146829e+02 5.000000e-01
4.147830e+02 5.000000e-01
4.148830e+02 5.000000e-01
4.149830e+02 5.000000e-01
4.150830e+02 5.000000e-01
4.151830e+02 5.000000e-01
4.152831e+02 5.000000e-01
4.153831e+02 5.000000e-01
4.154831e+02 5.000000e-01
4.155831e+02 5.000000e-01
4.156831e+02 5.000000e-01
4.157832e+02 5.000000e-01
4.158832e+02 5.000000e-01
4.159832e+02 5.000000e-01
4.160832e+02 5.000000e-01
4.161832e+02 5.000000e-01
4.162833e+02 5.000000e-01
4.163833e+02 5.000000e-01
4.164833e+02 5.000000e-01
4.165833e+02 5.000000e-01
4.166833e+02 5.000000e-01
4.167834e+02 5.000000e-01
4.168834e+02 5.000000e-01
4.169834e+02 5.000000e-01
4.170834e+02 5.000000e-01
4.171834e+02 5.000000e-01
4.172835e+02 5.000000e-01
4.173835e+02 5.000000e-01
4.174835e+02 5.000000e-01
4.175835e+02 5.000000e-01
4.176835e+02 5.000000e-01
4.177836e+02 5.000000e-01
4.178836e+02 5.000000e-01
4.179836e+02 5.000000e-01
4.180836e+02 5.000000e-01
4.181836e+02 5.000000e-01
4.182837e+02 5.000000e-01
4.183837e+02 5.000000e-01
4.184837e+02 5.000000e-01
4.185837e+02 5.000000e-01
4.186837e+02 5.000000e-01
4.187838e+02 5.000000e-01
4.188838e+02 5.000000e-01
4.189838e+02 5.000000e-01
4.190838e+02 5.000000e-01
4.191838e+02 5.000000e-01
4.192839e+02 5.000000e-01
4.193839e+02 5.000000e-01
4.194839e+02 5.000000e-01
4.195839e+02 5.000000e-01
4.196839e+02 5.000000e-01
4.197840e+02 5.000000e-01
4.198840e+02 5.000000e-01
4.199840e+02 5.000000e-01
4.200840e+02 5.000000e-01
4.201840e+02 5.000000e-01
4.202841e+02 5.000000e-01
4.203841e+02 5.000000e-01
4.204841e+02 5.000000e-01
4.205841e+02 5.000000e-01
4.206841e+02 5.000000e-01
4.207842e+02 5.000000e-01
4.208842e+02 5.000000e-01
4.209842e+02 5.000000e-01
4.210842e+02 5.000000e-01
4.211842e+02 5.000000e-01
4.212843e+02 5.000000e-01
4.213843e+02 5.000000e-01
4.214843e+02 5.000000e-01
4.215843e+02 5.000000e-01
4.216843e+02 5.000000e-01
4.217844e+02 5.000000e-01
4.218844e+02 5.000000e-01
4.219844e+02 5.000000e-01
4.220844e+02 5.000000e-01
4.221844e+02 5.000000e-01
4.222845e+02 5.000000e-01
4.223845e+02 5.000000e-01
4.224845e+02 5.000000e-01
4.225845e+02 5.000000e-01
4.226845e+02 5.000000e-01
4.227846e+02 5.000000e-01
4.228846e+02 5.000000e-01
4.229846e+02 5.000000e-01
4.230846e+02 5.000000e-01
4.231846e+02 5.000000e-01
4.232847e+02 5.000000e-01
4.233847e+02 5.000000e-01
4.234847e+02 5.000000e-01
4.235847e+02 5.000000e-01
4.236847e+02 5.000000e-01
4.237848e+02 5.000000e-01
4.238848e+02 5.000000e-01
4.239848e+02 5.000000e-01
4.240848e+02 5.000000e-01
4.241848e+02 5.000000e-01
4.242849e+02 5.000000e-01
4.243849e+02 5.000000e-01
4.244849e+02 5.000000e-01
4.245849e+02 5.000000e-01
4.246849e+02 5.000000e-01
4.247850e+02 5.000000e-01
4.248850e+02 5.000000e-01
4.249850e+02 5.000000e-01
4.250850e+02 5.000000e-01
4.251850e+02 5.000000e-01
4.252851e+02 5.000000e-01
4.253851e+02 5.000000e-01
4.254851e+02 5.000000e-01
4.255851e+02 5.000000e-01
4.256851e+02 5.000000e-01
4.257852e+02 5.000000e-01
4.258852e+02 5.000000e-01
4.259852e+02 5.000000e-01
4.260852e+02 5.000000e-01
4.261852e+02 5.000000e-01
4.262853e+02 5.000000e-01
4.263853e+02 5.000000e-01
4.264853e+02 5.000000e-01
4.265853e+02 5.000000e-01
4.266853e+02 5.000000e-01
4.267854e+02 5.000000e-01
4.268854e+02 5.000000e-01
4.269854e+02 5.000000e-01
4.270854e+02 5.000000e-01
4.271854e+02 5.000000e-01
4.272855e+02 5.000000e-01
4.273855e+02 5.000000e-01
4.274855e+02 5.000000e-01
4.275855e+02 5.000000e-01
4.276855e+02 5.000000e-01
4.277856e+02 5.000000e-01
4.278856e+02 5.000000e-01
4.279856e+02 5.000000e-01
4.280856e+02 5.000000e-01
4.281856e+02 5.000000e-01
4.282857e+02 5.000000e-01
4.283857e+02 5.000000e-01
4.284857e+02 5.000000e-01
4.285857e+02 5.000000e-01
4.286857e+02 5.000000e-01
4.287858e+02 5.000000e-01
4.288858e+02 5.000000e-01
4.289858e+02 5.000000e-01
4.290858e+02 5.000000e-01
4.291858e+02 5.000000e-01
4.292859e+02 5.000000e-01
4.293859e+02 5.000000e-01
4.294859e+02 5.000000e-01
4.295859e+02 5.000000e-01
4.296859e+02 5.000000e-01
4.297860e+02 5.000000e-01
4.298860e+02 5.000000e-01
4.299860e+02 5.000000e-01
4.300860e+02 5.000000e-01
4.301860e+02 5.000000e-01
4.302861e+02 5.000000e-01
4.303861e+02 5.000000e-01
4.304861e+02 5.000000e-01
4.305861e+02 5.000000e-01
4.306861e+02 5.000000e-01
4.307862e+02 5.000000e-01
4.308862e+02 5.000000e-01
4.309862e+02 5.000000e-01
4.310862e+02 5.000000e-01
4.311862e+02 5.000000e-01
4.312863e+02 5.000000e-01
4.313863e+02 5.000000e-01
4.314863e+02 5.000000e-01
4.315863e+02 5.000000e-01
4.316863e+02 5.000000e-01
4.317864e+02 5.000000e-01
4.318864e+02 5.000000e-01
4.319864e+02 5.000000e-01
4.320864e+02 5.000000e-01
4.321864e+02 5.000000e-01
4.322865e+02 5.000000e-01
4.323865e+02 5.000000e-01
4.324865e+02 5.000000e-01
4.325865e+02 5.000000e-01
4.326865e+02 5.000000e-01
4.327866e+02 5.000000e-01
4.328866e+02 5.000000e-01
4.329866e+02 5.000000e-01
4.330866e+02 5.000000e-01
4.331866e+02 5.000000e-01
4.332867e+02 5.000000e-01
4.333867e+02 5.000000e-01
4.334867e+02 5.000000e-01
4.335867e+02 5.000000e-01
4.336867e+02 5.000000e-01
4.337868e+02 5.000000e-01
4.338868e+02 5.000000e-01
4.339868e+02 5.000000e-01
4.340868e+02 5.000000e-01
4.341868e+02 5.000000e-01
4.342869e+02 5.000000e-01
4.343869e+02 5.000000e-01
4.344869e+02 5.000000e-01
4.345869e+02 5.000000e-01
4.346869e+02 5.000000e-01
4.347870e+02 5.000000e-01
4.348870e+02 5.000000e-01
4.349870e+02 5.000000e-01
4.350870e+02 5.000000e-01
4.351870e+02 5.000000e-01
4.352871e+02 5.000000e-01
4.353871e+02 5.000000e-01
4.354871e+02 5.000000e-01
4.355871e+02 5.000000e-01
4.356871e+02 5.000000e-01
4.357872e+02 5.000000e-01
4.358872e+02 5.000000e-01
4.359872e+02 5.000000e-01
4.360872e+02 5.000000e-01
4.361872e+02 5.000000e-01
4.362873e+02 5.000000e-01
4.363873e+02 5.000000e-01
4.364873e+02 5.000000e-01
4.365873e+02 5.000000e-01
4.366873e+02 5.000000e-01
4.367874e+02 5.000000e-01
