# g ma[MeV] Ea[MeV] dNdEdtKSVZ[adimensional]
1.99324e-5 2.12e1 9.026e1 1.06408e31
1.99324e-5 2.12e1 9.126e1 9.32562e30
1.99324e-5 2.12e1 9.226e1 8.1777e30
1.99324e-5 2.12e1 9.326e1 7.16929e30
1.99324e-5 2.12e1 9.426e1 6.28326e30
1.99324e-5 2.12e1 9.526e1 5.50293e30
1.99324e-5 2.12e1 9.626e1 4.81909e30
1.99324e-5 2.12e1 9.726e1 4.22116e30
1.99324e-5 2.12e1 9.826e1 3.6966e30
1.99324e-5 2.12e1 9.926e1 3.2365e30
1.99324e-5 2.12e1 1.0026e2 2.83284e30
1.99324e-5 2.12e1 1.0126e2 2.47913e30
1.99324e-5 2.12e1 1.0226e2 2.16935e30
1.99324e-5 2.12e1 1.0326e2 1.89791e30
1.99324e-5 2.12e1 1.0426e2 1.65961e30
1.99324e-5 2.12e1 1.0526e2 1.44978e30
1.99324e-5 2.12e1 1.0626e2 1.26664e30
1.99324e-5 2.12e1 1.0726e2 1.11112e30
1.99324e-5 2.12e1 1.0826e2 9.68216e29
1.99324e-5 2.12e1 1.0926e2 8.4617e29
1.99324e-5 2.12e1 1.1026e2 7.39179e29
1.99324e-5 2.12e1 1.1126e2 6.45706e29
1.99324e-5 2.12e1 1.1226e2 5.64189e29
1.99324e-5 2.12e1 1.1326e2 4.92895e29
1.99324e-5 2.12e1 1.1426e2 4.30244e29
1.99324e-5 2.12e1 1.1526e2 3.75398e29
1.99324e-5 2.12e1 1.1626e2 3.27583e29
1.99324e-5 2.12e1 1.1726e2 2.86132e29
1.99324e-5 2.12e1 1.1826e2 2.49853e29
1.99324e-5 2.12e1 1.1926e2 2.18194e29
1.99324e-5 2.12e1 1.2026e2 1.90547e29
1.99324e-5 2.12e1 1.2126e2 1.66377e29
1.99324e-5 2.12e1 1.2226e2 1.45226e29
1.99324e-5 2.12e1 1.2326e2 1.26739e29
1.99324e-5 2.12e1 1.2426e2 1.1057e29
1.99324e-5 2.12e1 1.2526e2 9.64527e28
1.99324e-5 2.12e1 1.2626e2 8.41342e28
1.99324e-5 2.12e1 1.2726e2 7.34443e28
1.99324e-5 2.12e1 1.2826e2 6.40744e28
1.99324e-5 2.12e1 1.2926e2 5.58758e28
1.99324e-5 2.12e1 1.3026e2 4.86902e28
1.99324e-5 2.12e1 1.3126e2 4.24541e28
1.99324e-5 2.12e1 1.3226e2 3.70381e28
1.99324e-5 2.12e1 1.3326e2 9.65225e28
1.99324e-5 2.12e1 1.3426e2 1.17007e29
1.99324e-5 2.12e1 1.3526e2 5.42151e28
1.99324e-5 2.12e1 1.3626e2 3.0605e28
1.99324e-5 2.12e1 1.3726e2 2.2969e28
1.99324e-5 2.12e1 1.3826e2 1.8561e28
1.99324e-5 2.12e1 1.3926e2 1.53156e28
1.99324e-5 2.12e1 1.4026e2 1.28226e28
1.99324e-5 2.12e1 1.4126e2 1.08148e28
1.99324e-5 2.12e1 1.4226e2 9.17821e27
1.99324e-5 2.12e1 1.4326e2 7.80689e27
1.99324e-5 2.12e1 1.4426e2 6.68206e27
1.99324e-5 2.12e1 1.4526e2 5.71988e27
1.99324e-5 2.12e1 1.4626e2 4.90732e27
1.99324e-5 2.12e1 1.4726e2 4.21327e27
1.99324e-5 2.12e1 1.4826e2 3.62165e27
1.99324e-5 2.12e1 1.4926e2 3.11565e27
1.99324e-5 2.12e1 1.5026e2 2.68218e27
1.99324e-5 2.12e1 1.5126e2 2.30878e27
1.99324e-5 2.12e1 1.5226e2 1.99114e27
1.99324e-5 2.12e1 1.5326e2 1.71666e27
1.99324e-5 2.12e1 1.5426e2 1.48049e27
1.99324e-5 2.12e1 1.5526e2 1.27743e27
1.99324e-5 2.12e1 1.5626e2 1.10161e27
1.99324e-5 2.12e1 1.5726e2 9.5148e26
1.99324e-5 2.12e1 1.5826e2 8.21394e26
1.99324e-5 2.12e1 1.5926e2 7.09062e26
1.99324e-5 2.12e1 1.6026e2 6.12296e26
1.99324e-5 2.12e1 1.6126e2 5.28798e26
1.99324e-5 2.12e1 1.6226e2 4.56738e26
1.99324e-5 2.12e1 1.6326e2 3.94563e26
1.99324e-5 2.12e1 1.6426e2 2.55968e26
1.99324e-5 2.12e1 1.6526e2 2.21126e26
1.99324e-5 2.12e1 1.6626e2 1.91039e26
1.99324e-5 2.12e1 1.6726e2 1.65054e26
1.99324e-5 2.12e1 1.6826e2 1.42609e26
1.99324e-5 2.12e1 1.6926e2 1.2322e26
1.99324e-5 2.12e1 1.7026e2 1.0647e26
1.99324e-5 2.12e1 1.7126e2 9.19996e25
1.99324e-5 2.12e1 1.7226e2 7.94989e25
1.99324e-5 2.12e1 1.7326e2 6.86959e25
1.99324e-5 2.12e1 1.7426e2 5.93893e25
1.99324e-5 2.12e1 1.7526e2 2.99503e25
1.99324e-5 2.12e1 1.7626e2 2.58793e25
1.99324e-5 2.12e1 1.7726e2 2.23624e25
1.99324e-5 2.12e1 1.7826e2 1.9324e25
1.99324e-5 2.12e1 1.7926e2 1.66978e25
1.99324e-5 2.12e1 1.8026e2 7.70824e24
1.99324e-5 2.12e1 1.8126e2 6.66108e24
1.99324e-5 2.12e1 1.8226e2 5.77384e24
1.99324e-5 2.12e1 1.8326e2 0
1.99324e-5 2.12e1 1.8426e2 0
1.99324e-5 2.12e1 1.8526e2 0
1.99324e-5 2.12e1 1.8626e2 0
1.99324e-5 2.12e1 1.8726e2 0
1.99324e-5 2.12e1 1.8826e2 0
1.99324e-5 2.12e1 1.8926e2 0
1.99324e-5 2.12e1 1.9026e2 0
1.99324e-5 2.12e1 1.9126e2 0
1.99324e-5 2.12e1 1.9226e2 0
1.99324e-5 2.12e1 1.9326e2 0
1.99324e-5 2.12e1 1.9426e2 0
1.99324e-5 2.12e1 1.9526e2 0
1.99324e-5 2.12e1 1.9626e2 0
1.99324e-5 2.12e1 1.9726e2 0
1.99324e-5 2.12e1 1.9826e2 0
1.99324e-5 2.12e1 1.9926e2 0
1.99324e-5 4.23e1 4.4415e1 5.39958e32
1.99324e-5 4.23e1 4.5415e1 5.88808e32
1.99324e-5 4.23e1 4.6415e1 6.16792e32
1.99324e-5 4.23e1 4.7415e1 6.28087e32
1.99324e-5 4.23e1 4.8415e1 6.25544e32
1.99324e-5 4.23e1 4.9415e1 6.12393e32
1.99324e-5 4.23e1 5.0415e1 5.90977e32
1.99324e-5 4.23e1 5.1415e1 5.64197e32
1.99324e-5 4.23e1 5.2415e1 5.3602e32
1.99324e-5 4.23e1 5.3415e1 5.0213e32
1.99324e-5 4.23e1 5.4415e1 4.68907e32
1.99324e-5 4.23e1 5.5415e1 4.35195e32
1.99324e-5 4.23e1 5.6415e1 4.01928e32
1.99324e-5 4.23e1 5.7415e1 3.69949e32
1.99324e-5 4.23e1 5.8415e1 3.39245e32
1.99324e-5 4.23e1 5.9415e1 3.10054e32
1.99324e-5 4.23e1 6.0415e1 2.82258e32
1.99324e-5 4.23e1 6.1415e1 2.56273e32
1.99324e-5 4.23e1 6.2415e1 2.32349e32
1.99324e-5 4.23e1 6.3415e1 2.10188e32
1.99324e-5 4.23e1 6.4415e1 1.89751e32
1.99324e-5 4.23e1 6.5415e1 1.7084e32
1.99324e-5 4.23e1 6.6415e1 1.53567e32
1.99324e-5 4.23e1 6.7415e1 1.37925e32
1.99324e-5 4.23e1 6.8415e1 1.23691e32
1.99324e-5 4.23e1 6.9415e1 1.10772e32
1.99324e-5 4.23e1 7.0415e1 9.89761e31
1.99324e-5 4.23e1 7.1415e1 8.83521e31
1.99324e-5 4.23e1 7.2415e1 7.88431e31
1.99324e-5 4.23e1 7.3415e1 7.02822e31
1.99324e-5 4.23e1 7.4415e1 6.25878e31
1.99324e-5 4.23e1 7.5415e1 5.56399e31
1.99324e-5 4.23e1 7.6415e1 4.94321e31
1.99324e-5 4.23e1 7.7415e1 4.39047e31
1.99324e-5 4.23e1 7.8415e1 3.89628e31
1.99324e-5 4.23e1 7.9415e1 3.45517e31
1.99324e-5 4.23e1 8.0415e1 3.05896e31
1.99324e-5 4.23e1 8.1415e1 2.70733e31
1.99324e-5 4.23e1 8.2415e1 2.39604e31
1.99324e-5 4.23e1 8.3415e1 2.11921e31
1.99324e-5 4.23e1 8.4415e1 1.87316e31
1.99324e-5 4.23e1 8.5415e1 1.65341e31
1.99324e-5 4.23e1 8.6415e1 1.45918e31
1.99324e-5 4.23e1 8.7415e1 1.28779e31
1.99324e-5 4.23e1 8.8415e1 1.13596e31
1.99324e-5 4.23e1 8.9415e1 1.0014e31
1.99324e-5 4.23e1 9.0415e1 8.81604e30
1.99324e-5 4.23e1 9.1415e1 7.76142e30
1.99324e-5 4.23e1 9.2415e1 6.84451e30
1.99324e-5 4.23e1 9.3415e1 6.01602e30
1.99324e-5 4.23e1 9.4415e1 5.29272e30
1.99324e-5 4.23e1 9.5415e1 4.65274e30
1.99324e-5 4.23e1 9.6415e1 4.08961e30
1.99324e-5 4.23e1 9.7415e1 3.59463e30
1.99324e-5 4.23e1 9.8415e1 3.15849e30
1.99324e-5 4.23e1 9.9415e1 2.78336e30
1.99324e-5 4.23e1 1.00415e2 2.43601e30
1.99324e-5 4.23e1 1.01415e2 2.13837e30
1.99324e-5 4.23e1 1.02415e2 1.87661e30
1.99324e-5 4.23e1 1.03415e2 1.6464e30
1.99324e-5 4.23e1 1.04415e2 1.44331e30
1.99324e-5 4.23e1 1.05415e2 1.26411e30
1.99324e-5 4.23e1 1.06415e2 1.10743e30
1.99324e-5 4.23e1 1.07415e2 9.70485e29
1.99324e-5 4.23e1 1.08415e2 8.50469e29
1.99324e-5 4.23e1 1.09415e2 7.44966e29
1.99324e-5 4.23e1 1.10415e2 6.52395e29
1.99324e-5 4.23e1 1.11415e2 5.71174e29
1.99324e-5 4.23e1 1.12415e2 5.00133e29
1.99324e-5 4.23e1 1.13415e2 4.37844e29
1.99324e-5 4.23e1 1.14415e2 3.82974e29
1.99324e-5 4.23e1 1.15415e2 3.34786e29
1.99324e-5 4.23e1 1.16415e2 2.92746e29
1.99324e-5 4.23e1 1.17415e2 2.56145e29
1.99324e-5 4.23e1 1.18415e2 2.24063e29
1.99324e-5 4.23e1 1.19415e2 1.96019e29
1.99324e-5 4.23e1 1.20415e2 1.71492e29
1.99324e-5 4.23e1 1.21415e2 1.49984e29
1.99324e-5 4.23e1 1.22415e2 1.31191e29
1.99324e-5 4.23e1 1.23415e2 1.14678e29
1.99324e-5 4.23e1 1.24415e2 1.00201e29
1.99324e-5 4.23e1 1.25415e2 8.75344e28
1.99324e-5 4.23e1 1.26415e2 7.64294e28
1.99324e-5 4.23e1 1.27415e2 6.67785e28
1.99324e-5 4.23e1 1.28415e2 5.83395e28
1.99324e-5 4.23e1 1.29415e2 5.09371e28
1.99324e-5 4.23e1 1.30415e2 4.44693e28
1.99324e-5 4.23e1 1.31415e2 3.88276e28
1.99324e-5 4.23e1 1.32415e2 3.66997e28
1.99324e-5 4.23e1 1.33415e2 9.43128e28
1.99324e-5 4.23e1 1.34415e2 1.11458e29
1.99324e-5 4.23e1 1.35415e2 4.34868e28
1.99324e-5 4.23e1 1.36415e2 2.7131e28
1.99324e-5 4.23e1 1.37415e2 2.0786e28
1.99324e-5 4.23e1 1.38415e2 1.68074e28
1.99324e-5 4.23e1 1.39415e2 1.39173e28
1.99324e-5 4.23e1 1.40415e2 1.16753e28
1.99324e-5 4.23e1 1.41415e2 9.86991e27
1.99324e-5 4.23e1 1.42415e2 8.38935e27
1.99324e-5 4.23e1 1.43415e2 7.15696e27
1.99324e-5 4.23e1 1.44415e2 6.12354e27
1.99324e-5 4.23e1 1.45415e2 5.24768e27
1.99324e-5 4.23e1 1.46415e2 4.50582e27
1.99324e-5 4.23e1 1.47415e2 3.87347e27
1.99324e-5 4.23e1 1.48415e2 3.33278e27
1.99324e-5 4.23e1 1.49415e2 2.86985e27
1.99324e-5 4.23e1 1.50415e2 2.47271e27
1.99324e-5 4.23e1 1.51415e2 2.13182e27
1.99324e-5 4.23e1 1.52415e2 1.83737e27
1.99324e-5 4.23e1 1.53415e2 1.58661e27
1.99324e-5 4.23e1 1.54415e2 1.36937e27
1.99324e-5 4.23e1 1.55415e2 1.18224e27
1.99324e-5 4.23e1 1.56415e2 1.02112e27
1.99324e-5 4.23e1 1.57415e2 8.81419e26
1.99324e-5 4.23e1 1.58415e2 7.62461e26
1.99324e-5 4.23e1 1.59415e2 6.58223e26
1.99324e-5 4.23e1 1.60415e2 5.68785e26
1.99324e-5 4.23e1 1.61415e2 4.91542e26
1.99324e-5 4.23e1 1.62415e2 4.24837e26
1.99324e-5 4.23e1 1.63415e2 3.67211e26
1.99324e-5 4.23e1 1.64415e2 3.17441e26
1.99324e-5 4.23e1 1.65415e2 2.06072e26
1.99324e-5 4.23e1 1.66415e2 1.78138e26
1.99324e-5 4.23e1 1.67415e2 1.53998e26
1.99324e-5 4.23e1 1.68415e2 1.33133e26
1.99324e-5 4.23e1 1.69415e2 1.15097e26
1.99324e-5 4.23e1 1.70415e2 9.95062e25
1.99324e-5 4.23e1 1.71415e2 8.60284e25
1.99324e-5 4.23e1 1.72415e2 7.43786e25
1.99324e-5 4.23e1 1.73415e2 6.43048e25
1.99324e-5 4.23e1 1.74415e2 5.56222e25
1.99324e-5 4.23e1 1.75415e2 4.80872e25
1.99324e-5 4.23e1 1.76415e2 2.42627e25
1.99324e-5 4.23e1 1.77415e2 2.0975e25
1.99324e-5 4.23e1 1.78415e2 1.81331e25
1.99324e-5 4.23e1 1.79415e2 1.56765e25
1.99324e-5 4.23e1 1.80415e2 7.23979e24
1.99324e-5 4.23e1 1.81415e2 6.25908e24
1.99324e-5 4.23e1 1.82415e2 5.41111e24
1.99324e-5 4.23e1 1.83415e2 4.69217e24
1.99324e-5 4.23e1 1.84415e2 0
1.99324e-5 4.23e1 1.85415e2 0
1.99324e-5 4.23e1 1.86415e2 0
1.99324e-5 4.23e1 1.87415e2 0
1.99324e-5 4.23e1 1.88415e2 0
1.99324e-5 4.23e1 1.89415e2 0
1.99324e-5 4.23e1 1.90415e2 0
1.99324e-5 4.23e1 1.91415e2 0
1.99324e-5 4.23e1 1.92415e2 0
1.99324e-5 4.23e1 1.93415e2 0
1.99324e-5 4.23e1 1.94415e2 0
1.99324e-5 4.23e1 1.95415e2 0
1.99324e-5 4.23e1 1.96415e2 0
1.99324e-5 4.23e1 1.97415e2 0
1.99324e-5 4.23e1 1.98415e2 0
1.99324e-5 4.23e1 1.99415e2 0
1.99324e-5 6.34e1 6.657e1 4.07911e31
1.99324e-5 6.34e1 6.757e1 4.09411e31
1.99324e-5 6.34e1 6.857e1 4.04219e31
1.99324e-5 6.34e1 6.957e1 3.93313e31
1.99324e-5 6.34e1 7.057e1 3.77603e31
1.99324e-5 6.34e1 7.157e1 3.59099e31
1.99324e-5 6.34e1 7.257e1 3.38845e31
1.99324e-5 6.34e1 7.357e1 3.17412e31
1.99324e-5 6.34e1 7.457e1 2.95492e31
1.99324e-5 6.34e1 7.557e1 2.73379e31
1.99324e-5 6.34e1 7.657e1 2.5188e31
1.99324e-5 6.34e1 7.757e1 2.31221e31
1.99324e-5 6.34e1 7.857e1 2.11485e31
1.99324e-5 6.34e1 7.957e1 1.92786e31
1.99324e-5 6.34e1 8.057e1 1.75185e31
1.99324e-5 6.34e1 8.157e1 1.58684e31
1.99324e-5 6.34e1 8.257e1 1.43542e31
1.99324e-5 6.34e1 8.357e1 1.2957e31
1.99324e-5 6.34e1 8.457e1 1.16693e31
1.99324e-5 6.34e1 8.557e1 1.04838e31
1.99324e-5 6.34e1 8.657e1 9.40798e30
1.99324e-5 6.34e1 8.757e1 8.43297e30
1.99324e-5 6.34e1 8.857e1 7.54812e30
1.99324e-5 6.34e1 8.957e1 6.74502e30
1.99324e-5 6.34e1 9.057e1 6.0156e30
1.99324e-5 6.34e1 9.157e1 5.36219e30
1.99324e-5 6.34e1 9.257e1 4.77696e30
1.99324e-5 6.34e1 9.357e1 4.25126e30
1.99324e-5 6.34e1 9.457e1 3.77898e30
1.99324e-5 6.34e1 9.557e1 3.35506e30
1.99324e-5 6.34e1 9.657e1 2.97713e30
1.99324e-5 6.34e1 9.757e1 2.64037e30
1.99324e-5 6.34e1 9.857e1 2.33991e30
1.99324e-5 6.34e1 9.957e1 2.07232e30
1.99324e-5 6.34e1 1.0057e2 1.834e30
1.99324e-5 6.34e1 1.0157e2 1.62192e30
1.99324e-5 6.34e1 1.0257e2 1.43351e30
1.99324e-5 6.34e1 1.0357e2 1.26625e30
1.99324e-5 6.34e1 1.0457e2 1.11703e30
1.99324e-5 6.34e1 1.0557e2 9.84373e29
1.99324e-5 6.34e1 1.0657e2 8.67707e29
1.99324e-5 6.34e1 1.0757e2 7.64993e29
1.99324e-5 6.34e1 1.0857e2 6.7449e29
1.99324e-5 6.34e1 1.0957e2 5.93933e29
1.99324e-5 6.34e1 1.1057e2 5.22701e29
1.99324e-5 6.34e1 1.1157e2 4.59955e29
1.99324e-5 6.34e1 1.1257e2 4.04679e29
1.99324e-5 6.34e1 1.1357e2 3.55715e29
1.99324e-5 6.34e1 1.1457e2 3.12454e29
1.99324e-5 6.34e1 1.1557e2 2.74292e29
1.99324e-5 6.34e1 1.1657e2 2.40886e29
1.99324e-5 6.34e1 1.1757e2 2.11602e29
1.99324e-5 6.34e1 1.1857e2 1.85833e29
1.99324e-5 6.34e1 1.1957e2 1.63218e29
1.99324e-5 6.34e1 1.2057e2 1.43324e29
1.99324e-5 6.34e1 1.2157e2 1.25789e29
1.99324e-5 6.34e1 1.2257e2 1.10347e29
1.99324e-5 6.34e1 1.2357e2 9.67762e28
1.99324e-5 6.34e1 1.2457e2 8.48264e28
1.99324e-5 6.34e1 1.2557e2 7.43343e28
1.99324e-5 6.34e1 1.2657e2 6.51404e28
1.99324e-5 6.34e1 1.2757e2 5.70785e28
1.99324e-5 6.34e1 1.2857e2 5.00063e28
1.99324e-5 6.34e1 1.2957e2 4.37826e28
1.99324e-5 6.34e1 1.3057e2 3.83301e28
1.99324e-5 6.34e1 1.3157e2 3.35582e28
1.99324e-5 6.34e1 1.3257e2 5.23804e28
1.99324e-5 6.34e1 1.3357e2 8.6569e28
1.99324e-5 6.34e1 1.3457e2 1.00331e29
1.99324e-5 6.34e1 1.3557e2 3.42994e28
1.99324e-5 6.34e1 1.3657e2 2.27787e28
1.99324e-5 6.34e1 1.3757e2 1.76845e28
1.99324e-5 6.34e1 1.3857e2 1.43901e28
1.99324e-5 6.34e1 1.3957e2 1.19658e28
1.99324e-5 6.34e1 1.4057e2 1.00699e28
1.99324e-5 6.34e1 1.4157e2 8.54159e27
1.99324e-5 6.34e1 1.4257e2 7.27314e27
1.99324e-5 6.34e1 1.4357e2 6.21834e27
1.99324e-5 6.34e1 1.4457e2 5.33132e27
1.99324e-5 6.34e1 1.4557e2 4.57784e27
1.99324e-5 6.34e1 1.4657e2 3.93739e27
1.99324e-5 6.34e1 1.4757e2 3.39198e27
1.99324e-5 6.34e1 1.4857e2 2.92316e27
1.99324e-5 6.34e1 1.4957e2 2.52139e27
1.99324e-5 6.34e1 1.5057e2 2.17597e27
1.99324e-5 6.34e1 1.5157e2 1.87902e27
1.99324e-5 6.34e1 1.5257e2 1.62323e27
1.99324e-5 6.34e1 1.5357e2 1.40164e27
1.99324e-5 6.34e1 1.5457e2 1.21253e27
1.99324e-5 6.34e1 1.5557e2 1.0483e27
1.99324e-5 6.34e1 1.5657e2 9.06694e26
1.99324e-5 6.34e1 1.5757e2 7.8424e26
1.99324e-5 6.34e1 1.5857e2 6.77966e26
1.99324e-5 6.34e1 1.5957e2 5.90371e26
1.99324e-5 6.34e1 1.6057e2 5.07734e26
1.99324e-5 6.34e1 1.6157e2 4.39341e26
1.99324e-5 6.34e1 1.6257e2 3.80176e26
1.99324e-5 6.34e1 1.6357e2 3.29002e26
1.99324e-5 6.34e1 1.6457e2 2.84726e26
1.99324e-5 6.34e1 1.6557e2 2.46431e26
1.99324e-5 6.34e1 1.6657e2 1.60163e26
1.99324e-5 6.34e1 1.6757e2 1.3861e26
1.99324e-5 6.34e1 1.6857e2 1.19958e26
1.99324e-5 6.34e1 1.6957e2 1.03817e26
1.99324e-5 6.34e1 1.7057e2 8.98465e25
1.99324e-5 6.34e1 1.7157e2 7.77556e25
1.99324e-5 6.34e1 1.7257e2 6.7291e25
1.99324e-5 6.34e1 1.7357e2 5.82352e25
1.99324e-5 6.34e1 1.7457e2 5.03958e25
1.99324e-5 6.34e1 1.7557e2 4.36318e25
1.99324e-5 6.34e1 1.7657e2 3.77556e25
1.99324e-5 6.34e1 1.7757e2 1.90669e25
1.99324e-5 6.34e1 1.7857e2 1.64975e25
1.99324e-5 6.34e1 1.7957e2 1.42744e25
1.99324e-5 6.34e1 1.8057e2 1.23509e25
1.99324e-5 6.34e1 1.8157e2 5.70857e24
1.99324e-5 6.34e1 1.8257e2 4.93923e24
1.99324e-5 6.34e1 1.8357e2 4.27341e24
1.99324e-5 6.34e1 1.8457e2 3.7085e24
1.99324e-5 6.34e1 1.8557e2 0
1.99324e-5 6.34e1 1.8657e2 0
1.99324e-5 6.34e1 1.8757e2 0
1.99324e-5 6.34e1 1.8857e2 0
1.99324e-5 6.34e1 1.8957e2 0
1.99324e-5 6.34e1 1.9057e2 0
1.99324e-5 6.34e1 1.9157e2 0
1.99324e-5 6.34e1 1.9257e2 0
1.99324e-5 6.34e1 1.9357e2 0
1.99324e-5 6.34e1 1.9457e2 0
1.99324e-5 6.34e1 1.9557e2 0
1.99324e-5 6.34e1 1.9657e2 0
1.99324e-5 6.34e1 1.9757e2 0
1.99324e-5 6.34e1 1.9857e2 0
1.99324e-5 6.34e1 1.9957e2 0
1.99324e-5 8.45e1 8.8725e1 2.54747e30
1.99324e-5 8.45e1 8.9725e1 2.43827e30
1.99324e-5 8.45e1 9.0725e1 2.3164e30
1.99324e-5 8.45e1 9.1725e1 2.18633e30
1.99324e-5 8.45e1 9.2725e1 2.05081e30
1.99324e-5 8.45e1 9.3725e1 1.91328e30
1.99324e-5 8.45e1 9.4725e1 1.77261e30
1.99324e-5 8.45e1 9.5725e1 1.63554e30
1.99324e-5 8.45e1 9.6725e1 1.50263e30
1.99324e-5 8.45e1 9.7725e1 1.37592e30
1.99324e-5 8.45e1 9.8725e1 1.25565e30
1.99324e-5 8.45e1 9.9725e1 1.14272e30
1.99324e-5 8.45e1 1.00725e2 1.03719e30
1.99324e-5 8.45e1 1.01725e2 9.38796e29
1.99324e-5 8.45e1 1.02725e2 8.47724e29
1.99324e-5 8.45e1 1.03725e2 7.63919e29
1.99324e-5 8.45e1 1.04725e2 6.86315e29
1.99324e-5 8.45e1 1.05725e2 6.15335e29
1.99324e-5 8.45e1 1.06725e2 5.51492e29
1.99324e-5 8.45e1 1.07725e2 4.93813e29
1.99324e-5 8.45e1 1.08725e2 4.41563e29
1.99324e-5 8.45e1 1.09725e2 3.94189e29
1.99324e-5 8.45e1 1.10725e2 3.51457e29
1.99324e-5 8.45e1 1.11725e2 3.13128e29
1.99324e-5 8.45e1 1.12725e2 2.78736e29
1.99324e-5 8.45e1 1.13725e2 2.4788e29
1.99324e-5 8.45e1 1.14725e2 2.19961e29
1.99324e-5 8.45e1 1.15725e2 1.95006e29
1.99324e-5 8.45e1 1.16725e2 1.72936e29
1.99324e-5 8.45e1 1.17725e2 1.53323e29
1.99324e-5 8.45e1 1.18725e2 1.35845e29
1.99324e-5 8.45e1 1.19725e2 1.20343e29
1.99324e-5 8.45e1 1.20725e2 1.06545e29
1.99324e-5 8.45e1 1.21725e2 9.4225e28
1.99324e-5 8.45e1 1.22725e2 8.32639e28
1.99324e-5 8.45e1 1.23725e2 7.35345e28
1.99324e-5 8.45e1 1.24725e2 6.48883e28
1.99324e-5 8.45e1 1.25725e2 5.7231e28
1.99324e-5 8.45e1 1.26725e2 5.0469e28
1.99324e-5 8.45e1 1.27725e2 4.44919e28
1.99324e-5 8.45e1 1.28725e2 3.92019e28
1.99324e-5 8.45e1 1.29725e2 3.45146e28
1.99324e-5 8.45e1 1.30725e2 3.0376e28
1.99324e-5 8.45e1 1.31725e2 2.67347e28
1.99324e-5 8.45e1 1.32725e2 5.03483e28
1.99324e-5 8.45e1 1.33725e2 7.2992e28
1.99324e-5 8.45e1 1.34725e2 8.34213e28
1.99324e-5 8.45e1 1.35725e2 2.54135e28
1.99324e-5 8.45e1 1.36725e2 1.76387e28
1.99324e-5 8.45e1 1.37725e2 1.38755e28
1.99324e-5 8.45e1 1.38725e2 1.13737e28
1.99324e-5 8.45e1 1.39725e2 9.50978e27
1.99324e-5 8.45e1 1.40725e2 8.04095e27
1.99324e-5 8.45e1 1.41725e2 6.84667e27
1.99324e-5 8.45e1 1.42725e2 5.85992e27
1.99324e-5 8.45e1 1.43725e2 5.02586e27
1.99324e-5 8.45e1 1.44725e2 4.32335e27
1.99324e-5 8.45e1 1.45725e2 3.7266e27
1.99324e-5 8.45e1 1.46725e2 3.21591e27
1.99324e-5 8.45e1 1.47725e2 2.77771e27
1.99324e-5 8.45e1 1.48725e2 2.40197e27
1.99324e-5 8.45e1 1.49725e2 2.07836e27
1.99324e-5 8.45e1 1.50725e2 1.79907e27
1.99324e-5 8.45e1 1.51725e2 1.55794e27
1.99324e-5 8.45e1 1.52725e2 1.3495e27
1.99324e-5 8.45e1 1.53725e2 1.16933e27
1.99324e-5 8.45e1 1.54725e2 1.01267e27
1.99324e-5 8.45e1 1.55725e2 9.22057e26
1.99324e-5 8.45e1 1.56725e2 7.61532e26
1.99324e-5 8.45e1 1.57725e2 6.60256e26
1.99324e-5 8.45e1 1.58725e2 5.72597e26
1.99324e-5 8.45e1 1.59725e2 4.96195e26
1.99324e-5 8.45e1 1.60725e2 4.30583e26
1.99324e-5 8.45e1 1.61725e2 3.73397e26
1.99324e-5 8.45e1 1.62725e2 3.23744e26
1.99324e-5 8.45e1 1.63725e2 2.80749e26
1.99324e-5 8.45e1 1.64725e2 2.43456e26
1.99324e-5 8.45e1 1.65725e2 2.11113e26
1.99324e-5 8.45e1 1.66725e2 1.8308e26
1.99324e-5 8.45e1 1.67725e2 1.19221e26
1.99324e-5 8.45e1 1.68725e2 1.03369e26
1.99324e-5 8.45e1 1.69725e2 8.96201e25
1.99324e-5 8.45e1 1.70725e2 7.76968e25
1.99324e-5 8.45e1 1.71725e2 6.73572e25
1.99324e-5 8.45e1 1.72725e2 5.83902e25
1.99324e-5 8.45e1 1.73725e2 5.06141e25
1.99324e-5 8.45e1 1.74725e2 4.38713e25
1.99324e-5 8.45e1 1.75725e2 3.80254e25
1.99324e-5 8.45e1 1.76725e2 3.29558e25
1.99324e-5 8.45e1 1.77725e2 2.8574e25
1.99324e-5 8.45e1 1.78725e2 1.44512e25
1.99324e-5 8.45e1 1.79725e2 1.25219e25
1.99324e-5 8.45e1 1.80725e2 1.08492e25
1.99324e-5 8.45e1 1.81725e2 9.39995e24
1.99324e-5 8.45e1 1.82725e2 8.14352e24
1.99324e-5 8.45e1 1.83725e2 3.772e24
1.99324e-5 8.45e1 1.84725e2 3.26486e24
1.99324e-5 8.45e1 1.85725e2 2.83698e24
1.99324e-5 8.45e1 1.86725e2 2.45714e24
1.99324e-5 8.45e1 1.87725e2 0
1.99324e-5 8.45e1 1.88725e2 0
1.99324e-5 8.45e1 1.89725e2 0
1.99324e-5 8.45e1 1.90725e2 0
1.99324e-5 8.45e1 1.91725e2 0
1.99324e-5 8.45e1 1.92725e2 0
1.99324e-5 8.45e1 1.93725e2 0
1.99324e-5 8.45e1 1.94725e2 0
1.99324e-5 8.45e1 1.95725e2 0
1.99324e-5 8.45e1 1.96725e2 0
1.99324e-5 8.45e1 1.97725e2 0
1.99324e-5 8.45e1 1.98725e2 0
